BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,
7082474,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n297,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082474,,,printcoll8_v11_n297,
7082529,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n298,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082529,,,printcoll8_v11_n298,
7082585,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n299,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082585,,,printcoll8_v11_n299,
6980747,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n3,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980747,,,printcoll8_v11_n3,
6982785,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n30,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982785,,,printcoll8_v11_n30,
7082615,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n300,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082615,,,printcoll8_v11_n300,
7082618,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n301,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082618,,,printcoll8_v11_n301,
7082624,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n302,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082624,,,printcoll8_v11_n302,
7082630,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n303,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082630,,,printcoll8_v11_n303,
7082647,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n304,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082647,,,printcoll8_v11_n304,
7082655,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n305,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082655,,,printcoll8_v11_n305,
7083161,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n306,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083161,,,printcoll8_v11_n306,
7083165,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n307,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083165,,,printcoll8_v11_n307,
7083169,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n308,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083169,,,printcoll8_v11_n308,
7083275,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n309,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083275,,,printcoll8_v11_n309,
6982804,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n31,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982804,,,printcoll8_v11_n31,
7083538,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n310,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083538,,,printcoll8_v11_n310,
7083747,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n311,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083747,,,printcoll8_v11_n311,
7083867,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n312,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083867,,,printcoll8_v11_n312,
7083976,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n313,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083976,,,printcoll8_v11_n313,
6982812,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n32,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982812,,,printcoll8_v11_n32,
6982822,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n33,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982822,,,printcoll8_v11_n33,
6982835,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n34,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982835,,,printcoll8_v11_n34,
6982844,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n35,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982844,,,printcoll8_v11_n35,
6982849,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n36,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982849,,,printcoll8_v11_n36,
6983206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n37,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983206,,,printcoll8_v11_n37,
6983333,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n38,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983333,,,printcoll8_v11_n38,
6983342,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n39,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983342,,,printcoll8_v11_n39,
6980749,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n4,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980749,,,printcoll8_v11_n4,
6983360,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n40,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983360,,,printcoll8_v11_n40,
6983370,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n41,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983370,,,printcoll8_v11_n41,
6991119,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n42,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991119,,,printcoll8_v11_n42,
6991127,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n43,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991127,,,printcoll8_v11_n43,
6991129,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n44,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991129,,,printcoll8_v11_n44,
6991132,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n45,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991132,,,printcoll8_v11_n45,
6991139,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n46,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991139,,,printcoll8_v11_n46,
6991210,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n47,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991210,,,printcoll8_v11_n47,
6991212,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n48,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991212,,,printcoll8_v11_n48,
6991226,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n49,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991226,,,printcoll8_v11_n49,
6980751,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980751,,,printcoll8_v11_n5,
6991286,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991286,,,printcoll8_v11_n50,
7010796,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7010796,,,printcoll8_v11_n50,
6991287,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n51,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991287,,,printcoll8_v11_n51,
6991291,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n52,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991291,,,printcoll8_v11_n52,
6991295,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n53,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991295,,,printcoll8_v11_n53,
6991304,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n54,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991304,,,printcoll8_v11_n54,
6991317,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n55,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991317,,,printcoll8_v11_n55,
6991326,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n56,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991326,,,printcoll8_v11_n56,
6991361,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n57,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991361,,,printcoll8_v11_n57,
6992077,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n58,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992077,,,printcoll8_v11_n58,
6992085,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n59,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992085,,,printcoll8_v11_n59,
6980755,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n6,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980755,,,printcoll8_v11_n6,
6992088,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n60,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992088,,,printcoll8_v11_n60,
6992095,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n61,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992095,,,printcoll8_v11_n61,
6992103,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n62,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992103,,,printcoll8_v11_n62,
6992112,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n63,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992112,,,printcoll8_v11_n63,
6992115,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n64,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992115,,,printcoll8_v11_n64,
6992122,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n65,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992122,,,printcoll8_v11_n65,
6992158,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n66,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992158,,,printcoll8_v11_n66,
6992175,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n67,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992175,,,printcoll8_v11_n67,
6992186,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n68,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992186,,,printcoll8_v11_n68,
6992191,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n69,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992191,,,printcoll8_v11_n69,
6980757,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980757,,,printcoll8_v11_n7,
6992201,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n70,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992201,,,printcoll8_v11_n70,
6992206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n71,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992206,,,printcoll8_v11_n71,
6992210,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n72,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992210,,,printcoll8_v11_n72,
6992214,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n73,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992214,,,printcoll8_v11_n73,
6992220,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n74,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992220,,,printcoll8_v11_n74,
6995433,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n75,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995433,,,printcoll8_v11_n75,
6995437,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n76,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995437,,,printcoll8_v11_n76,
6995440,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n77,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995440,,,printcoll8_v11_n77,
6995449,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n78,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995449,,,printcoll8_v11_n78,
6995475,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n79,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995475,,,printcoll8_v11_n79,
6980759,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n8,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980759,,,printcoll8_v11_n8,
6995488,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n80,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995488,,,printcoll8_v11_n80,
6995494,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n81,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995494,,,printcoll8_v11_n81,
6995499,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n82,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995499,,,printcoll8_v11_n82,
6995518,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n83,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995518,,,printcoll8_v11_n83,
6995532,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n84,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995532,,,printcoll8_v11_n84,
6995551,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n85,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995551,,,printcoll8_v11_n85,
6995566,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n86,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995566,,,printcoll8_v11_n86,
6995613,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n87,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995613,,,printcoll8_v11_n87,
6995627,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n88,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995627,,,printcoll8_v11_n88,
6995642,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n89,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995642,,,printcoll8_v11_n89,
6980760,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n9,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980760,,,printcoll8_v11_n9,
6995654,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n90,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995654,,,printcoll8_v11_n90,
6995667,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n91,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995667,,,printcoll8_v11_n91,
6995679,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n92,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995679,,,printcoll8_v11_n92,
6995828,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n93,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995828,,,printcoll8_v11_n93,
6995963,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n94,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995963,,,printcoll8_v11_n94,
6996144,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n95,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996144,,,printcoll8_v11_n95,
6996216,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n96,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996216,,,printcoll8_v11_n96,
6996229,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n97,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996229,,,printcoll8_v11_n97,
6996245,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n98,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996245,,,printcoll8_v11_n98,
6996248,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n99,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996248,,,printcoll8_v11_n99,
6979109,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n1,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979109,,,printcoll8_v28_n1,
6979206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n10,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979206,,,printcoll8_v28_n10,
6979207,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n11,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979207,,,printcoll8_v28_n11,
6979209,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n12,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979209,,,printcoll8_v28_n12,
6979212,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n13,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979212,,,printcoll8_v28_n13,
6979215,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n14,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979215,,,printcoll8_v28_n14,
6979217,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n15,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979217,,,printcoll8_v28_n15,
6979218,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n16,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979218,,,printcoll8_v28_n16,
6979529,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n17,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979529,,,printcoll8_v28_n17,
6979556,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n18,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979556,,,printcoll8_v28_n18,
6979586,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n19,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979586,,,printcoll8_v28_n19,
6979141,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n2,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979141,,,printcoll8_v28_n2,
6979590,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n20,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979590,,,printcoll8_v28_n20,
6979615,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n21,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979615,,,printcoll8_v28_n21,
6979619,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n22,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979619,,,printcoll8_v28_n22,
6979625,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n23,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979625,,,printcoll8_v28_n23,
6979636,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n24,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979636,,,printcoll8_v28_n24,
6979640,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n25,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979640,,,printcoll8_v28_n25,
6979643,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n26,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979643,,,printcoll8_v28_n26,
6979644,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v28_n27,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6979644,,,printcoll8_v28_n27,
