STATUS ,BibID,Collection,Directory,File Path,,Link to Print at Penn,,,File name,,FOUND PATH
MATCH,7082409,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n295,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082409,,,printcoll8_v11_n295,,./FurnessPlaybills/printcoll8_v11/n295
MATCH,7082419,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n296,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082419,,,printcoll8_v11_n296,,./FurnessPlaybills/printcoll8_v11/n296
MATCH,7082474,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n297,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082474,,,printcoll8_v11_n297,,./FurnessPlaybills/printcoll8_v11/n297
MATCH,7082529,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n298,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082529,,,printcoll8_v11_n298,,./FurnessPlaybills/printcoll8_v11/n298
MATCH,7082585,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n299,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082585,,,printcoll8_v11_n299,,./FurnessPlaybills/printcoll8_v11/n299
MATCH,6980747,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n3,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980747,,,printcoll8_v11_n3,,./FurnessPlaybills/printcoll8_v11/n3
MATCH,6982785,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n30,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982785,,,printcoll8_v11_n30,,./FurnessPlaybills/printcoll8_v11/n30
MATCH,7082615,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n300,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082615,,,printcoll8_v11_n300,,./FurnessPlaybills/printcoll8_v11/n300
MATCH,7082618,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n301,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082618,,,printcoll8_v11_n301,,./FurnessPlaybills/printcoll8_v11/n301
MATCH,7082624,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n302,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082624,,,printcoll8_v11_n302,,./FurnessPlaybills/printcoll8_v11/n302
MATCH,7082630,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n303,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082630,,,printcoll8_v11_n303,,./FurnessPlaybills/printcoll8_v11/n303
MATCH,7082647,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n304,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082647,,,printcoll8_v11_n304,,./FurnessPlaybills/printcoll8_v11/n304
MATCH,7082655,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n305,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7082655,,,printcoll8_v11_n305,,./FurnessPlaybills/printcoll8_v11/n305
MATCH,7083161,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n306,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083161,,,printcoll8_v11_n306,,./FurnessPlaybills/printcoll8_v11/n306
MATCH,7083165,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n307,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083165,,,printcoll8_v11_n307,,./FurnessPlaybills/printcoll8_v11/n307
MATCH,7083169,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n308,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083169,,,printcoll8_v11_n308,,./FurnessPlaybills/printcoll8_v11/n308
MATCH,7083275,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n309,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083275,,,printcoll8_v11_n309,,./FurnessPlaybills/printcoll8_v11/n309
MATCH,6982804,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n31,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982804,,,printcoll8_v11_n31,,./FurnessPlaybills/printcoll8_v11/n31
MATCH,7083538,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n310,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083538,,,printcoll8_v11_n310,,./FurnessPlaybills/printcoll8_v11/n310
MATCH,7083747,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n311,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083747,,,printcoll8_v11_n311,,./FurnessPlaybills/printcoll8_v11/n311
MATCH,7083867,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n312,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083867,,,printcoll8_v11_n312,,./FurnessPlaybills/printcoll8_v11/n312
MATCH,7083976,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n313,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7083976,,,printcoll8_v11_n313,,./FurnessPlaybills/printcoll8_v11/n313
MATCH,6982812,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n32,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982812,,,printcoll8_v11_n32,,./FurnessPlaybills/printcoll8_v11/n32
MATCH,6982822,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n33,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982822,,,printcoll8_v11_n33,,./FurnessPlaybills/printcoll8_v11/n33
MATCH,6982835,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n34,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982835,,,printcoll8_v11_n34,,./FurnessPlaybills/printcoll8_v11/n34
MATCH,6982844,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n35,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982844,,,printcoll8_v11_n35,,./FurnessPlaybills/printcoll8_v11/n35
MATCH,6982849,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n36,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6982849,,,printcoll8_v11_n36,,./FurnessPlaybills/printcoll8_v11/n36
MATCH,6983206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n37,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983206,,,printcoll8_v11_n37,,./FurnessPlaybills/printcoll8_v11/n37
MATCH,6983333,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n38,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983333,,,printcoll8_v11_n38,,./FurnessPlaybills/printcoll8_v11/n38
MATCH,6983342,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n39,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983342,,,printcoll8_v11_n39,,./FurnessPlaybills/printcoll8_v11/n39
MATCH,6980749,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n4,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980749,,,printcoll8_v11_n4,,./FurnessPlaybills/printcoll8_v11/n4
MATCH,6983360,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n40,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983360,,,printcoll8_v11_n40,,./FurnessPlaybills/printcoll8_v11/n40
MATCH,6983370,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n41,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6983370,,,printcoll8_v11_n41,,./FurnessPlaybills/printcoll8_v11/n41
MATCH,6991119,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n42,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991119,,,printcoll8_v11_n42,,./FurnessPlaybills/printcoll8_v11/n42
MATCH,6991127,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n43,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991127,,,printcoll8_v11_n43,,./FurnessPlaybills/printcoll8_v11/n43
MATCH,6991129,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n44,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991129,,,printcoll8_v11_n44,,./FurnessPlaybills/printcoll8_v11/n44
MATCH,6991132,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n45,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991132,,,printcoll8_v11_n45,,./FurnessPlaybills/printcoll8_v11/n45
MATCH,6991139,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n46,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991139,,,printcoll8_v11_n46,,./FurnessPlaybills/printcoll8_v11/n46
MATCH,6991210,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n47,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991210,,,printcoll8_v11_n47,,./FurnessPlaybills/printcoll8_v11/n47
MATCH,6991212,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n48,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991212,,,printcoll8_v11_n48,,./FurnessPlaybills/printcoll8_v11/n48
MATCH,6991226,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n49,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991226,,,printcoll8_v11_n49,,./FurnessPlaybills/printcoll8_v11/n49
MATCH,6980751,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n5,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980751,,,printcoll8_v11_n5,,./FurnessPlaybills/printcoll8_v11/n5
MATCH,6991286,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991286,,,printcoll8_v11_n50,,./FurnessPlaybills/printcoll8_v11/n50
MATCH,7010796,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n50,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=7010796,,,printcoll8_v11_n50,,./FurnessPlaybills/printcoll8_v11/n50
MATCH,6991287,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n51,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991287,,,printcoll8_v11_n51,,./FurnessPlaybills/printcoll8_v11/n51
MATCH,6991291,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n52,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991291,,,printcoll8_v11_n52,,./FurnessPlaybills/printcoll8_v11/n52
MATCH,6991295,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n53,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991295,,,printcoll8_v11_n53,,./FurnessPlaybills/printcoll8_v11/n53
MATCH,6991304,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n54,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991304,,,printcoll8_v11_n54,,./FurnessPlaybills/printcoll8_v11/n54
MATCH,6991317,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n55,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991317,,,printcoll8_v11_n55,,./FurnessPlaybills/printcoll8_v11/n55
MATCH,6991326,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n56,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991326,,,printcoll8_v11_n56,,./FurnessPlaybills/printcoll8_v11/n56
MATCH,6991361,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n57,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6991361,,,printcoll8_v11_n57,,./FurnessPlaybills/printcoll8_v11/n57
MATCH,6992077,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n58,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992077,,,printcoll8_v11_n58,,./FurnessPlaybills/printcoll8_v11/n58
MATCH,6992085,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n59,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992085,,,printcoll8_v11_n59,,./FurnessPlaybills/printcoll8_v11/n59
MATCH,6980755,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n6,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980755,,,printcoll8_v11_n6,,./FurnessPlaybills/printcoll8_v11/n6
MATCH,6992088,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n60,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992088,,,printcoll8_v11_n60,,./FurnessPlaybills/printcoll8_v11/n60
MATCH,6992095,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n61,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992095,,,printcoll8_v11_n61,,./FurnessPlaybills/printcoll8_v11/n61
MATCH,6992103,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n62,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992103,,,printcoll8_v11_n62,,./FurnessPlaybills/printcoll8_v11/n62
MATCH,6992112,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n63,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992112,,,printcoll8_v11_n63,,./FurnessPlaybills/printcoll8_v11/n63
MATCH,6992115,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n64,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992115,,,printcoll8_v11_n64,,./FurnessPlaybills/printcoll8_v11/n64
MATCH,6992122,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n65,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992122,,,printcoll8_v11_n65,,./FurnessPlaybills/printcoll8_v11/n65
MATCH,6992158,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n66,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992158,,,printcoll8_v11_n66,,./FurnessPlaybills/printcoll8_v11/n66
MATCH,6992175,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n67,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992175,,,printcoll8_v11_n67,,./FurnessPlaybills/printcoll8_v11/n67
MATCH,6992186,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n68,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992186,,,printcoll8_v11_n68,,./FurnessPlaybills/printcoll8_v11/n68
MATCH,6992191,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n69,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992191,,,printcoll8_v11_n69,,./FurnessPlaybills/printcoll8_v11/n69
MATCH,6980757,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n7,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980757,,,printcoll8_v11_n7,,./FurnessPlaybills/printcoll8_v11/n7
MATCH,6992201,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n70,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992201,,,printcoll8_v11_n70,,./FurnessPlaybills/printcoll8_v11/n70
MATCH,6992206,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n71,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992206,,,printcoll8_v11_n71,,./FurnessPlaybills/printcoll8_v11/n71
MATCH,6992210,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n72,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992210,,,printcoll8_v11_n72,,./FurnessPlaybills/printcoll8_v11/n72
MATCH,6992214,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n73,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992214,,,printcoll8_v11_n73,,./FurnessPlaybills/printcoll8_v11/n73
MATCH,6992220,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n74,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6992220,,,printcoll8_v11_n74,,./FurnessPlaybills/printcoll8_v11/n74
MATCH,6995433,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n75,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995433,,,printcoll8_v11_n75,,./FurnessPlaybills/printcoll8_v11/n75
MATCH,6995437,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n76,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995437,,,printcoll8_v11_n76,,./FurnessPlaybills/printcoll8_v11/n76
MATCH,6995440,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n77,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995440,,,printcoll8_v11_n77,,./FurnessPlaybills/printcoll8_v11/n77
MATCH,6995449,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n78,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995449,,,printcoll8_v11_n78,,./FurnessPlaybills/printcoll8_v11/n78
MATCH,6995475,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n79,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995475,,,printcoll8_v11_n79,,./FurnessPlaybills/printcoll8_v11/n79
MATCH,6980759,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n8,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980759,,,printcoll8_v11_n8,,./FurnessPlaybills/printcoll8_v11/n8
MATCH,6995488,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n80,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995488,,,printcoll8_v11_n80,,./FurnessPlaybills/printcoll8_v11/n80
MATCH,6995494,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n81,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995494,,,printcoll8_v11_n81,,./FurnessPlaybills/printcoll8_v11/n81
MATCH,6995499,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n82,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995499,,,printcoll8_v11_n82,,./FurnessPlaybills/printcoll8_v11/n82
MATCH,6995518,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n83,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995518,,,printcoll8_v11_n83,,./FurnessPlaybills/printcoll8_v11/n83
MATCH,6995532,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n84,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995532,,,printcoll8_v11_n84,,./FurnessPlaybills/printcoll8_v11/n84
MATCH,6995551,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n85,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995551,,,printcoll8_v11_n85,,./FurnessPlaybills/printcoll8_v11/n85
MATCH,6995566,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n86,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995566,,,printcoll8_v11_n86,,./FurnessPlaybills/printcoll8_v11/n86
MATCH,6995613,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n87,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995613,,,printcoll8_v11_n87,,./FurnessPlaybills/printcoll8_v11/n87
MATCH,6995627,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n88,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995627,,,printcoll8_v11_n88,,./FurnessPlaybills/printcoll8_v11/n88
MATCH,6995642,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n89,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995642,,,printcoll8_v11_n89,,./FurnessPlaybills/printcoll8_v11/n89
MATCH,6980760,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n9,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6980760,,,printcoll8_v11_n9,,./FurnessPlaybills/printcoll8_v11/n9
MATCH,6995654,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n90,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995654,,,printcoll8_v11_n90,,./FurnessPlaybills/printcoll8_v11/n90
MATCH,6995667,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n91,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995667,,,printcoll8_v11_n91,,./FurnessPlaybills/printcoll8_v11/n91
MATCH,6995679,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n92,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995679,,,printcoll8_v11_n92,,./FurnessPlaybills/printcoll8_v11/n92
MATCH,6995828,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n93,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995828,,,printcoll8_v11_n93,,./FurnessPlaybills/printcoll8_v11/n93
MATCH,6995963,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n94,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6995963,,,printcoll8_v11_n94,,./FurnessPlaybills/printcoll8_v11/n94
MATCH,6996144,Playbills,sceti-completed\One_Off_Printed\FurnessPlaybills,sceti-completed\One_Off_Printed\FurnessPlaybills\printcoll8_v11_n95,,http://dla.library.upenn.edu/dla/print/pageturn.html?q=6996144,,,printcoll8_v11_n95,,./FurnessPlaybills/printcoll8_v11/n95
